id,y
9.590000000000000000e+02,-6.644750909342217682e+00
9.600000000000000000e+02,-3.620786172940886338e-01
9.610000000000000000e+02,-2.232459235180797918e+00
9.620000000000000000e+02,8.170625508068496856e+00
9.630000000000000000e+02,-1.769342595808316076e+01
9.640000000000000000e+02,-2.308917878654817102e+01
9.650000000000000000e+02,1.011010108542576624e+01
9.660000000000000000e+02,1.107590323438379443e+01
9.670000000000000000e+02,2.899800332579363626e+01
9.680000000000000000e+02,3.536398753545342277e+00
9.690000000000000000e+02,7.223472091293491992e+00
9.700000000000000000e+02,-3.036072344456970029e+01
9.710000000000000000e+02,3.101192116705409507e+00
9.720000000000000000e+02,3.401613358512186824e+00
9.730000000000000000e+02,-2.918144312582308331e+01
9.740000000000000000e+02,1.176041734659050775e+01
9.750000000000000000e+02,-2.956165231356239786e+01
9.760000000000000000e+02,7.926424217761613988e+00
9.770000000000000000e+02,8.164968272149231154e-02
9.780000000000000000e+02,1.114847292881125895e+01
9.790000000000000000e+02,4.374751529716816023e-01
9.800000000000000000e+02,2.021999316087084608e+00
9.810000000000000000e+02,4.001025374664767043e+00
9.820000000000000000e+02,-3.572698708352926467e+00
9.830000000000000000e+02,9.688091703823742407e+00
9.840000000000000000e+02,1.428615971528517115e+01
9.850000000000000000e+02,-1.444692571844212026e+01
9.860000000000000000e+02,1.005779775202136461e+00
9.870000000000000000e+02,-5.114239585993008319e+00
9.880000000000000000e+02,2.262177406920240053e+00
9.890000000000000000e+02,1.110539218689528411e+02
9.900000000000000000e+02,-4.457919001627749012e+00
9.910000000000000000e+02,1.063868665064910957e+01
9.920000000000000000e+02,2.628221652808109710e+00
9.930000000000000000e+02,4.495509610536444711e+00
9.940000000000000000e+02,-1.914428060728052827e+00
9.950000000000000000e+02,3.432101988650312352e-01
9.960000000000000000e+02,5.496604039039043244e+01
9.970000000000000000e+02,-6.017373720861383113e+00
9.980000000000000000e+02,2.265059235997604503e+00
9.990000000000000000e+02,-5.606398078938473972e+00
1.000000000000000000e+03,-1.147990639464378848e+00
1.001000000000000000e+03,1.260021203826092062e+00
1.002000000000000000e+03,5.479711085220333011e+00
1.003000000000000000e+03,-1.485071091173868707e+00
1.004000000000000000e+03,9.331238792301737917e+00
1.005000000000000000e+03,2.138504243141047922e+00
1.006000000000000000e+03,1.211174072316597439e+01
1.007000000000000000e+03,-6.074515444644389639e+00
1.008000000000000000e+03,-3.313788861919923789e+01
1.009000000000000000e+03,-4.269683199250490446e+01
1.010000000000000000e+03,2.880276430934188880e+01
1.011000000000000000e+03,3.679811974364816329e+00
1.012000000000000000e+03,1.028143816335529515e+01
1.013000000000000000e+03,-1.058383554308288232e+00
1.014000000000000000e+03,5.880084381336938115e+00
1.015000000000000000e+03,-6.725591369856438462e-01
1.016000000000000000e+03,4.379626689678029372e+00
1.017000000000000000e+03,-2.363742291834275733e+01
1.018000000000000000e+03,2.521690985226876514e-02
1.019000000000000000e+03,2.146030121097248777e+00
1.020000000000000000e+03,2.890252560813610927e-01
1.021000000000000000e+03,-1.180477483396976446e+00
1.022000000000000000e+03,-8.437774378049571755e-01
1.023000000000000000e+03,-3.722420289101856383e+01
1.024000000000000000e+03,7.625486450695248664e+00
1.025000000000000000e+03,3.065620750291822461e+00
1.026000000000000000e+03,3.904569410470473123e+00
1.027000000000000000e+03,-1.934321643914754585e+00
1.028000000000000000e+03,4.366241783136715071e-02
1.029000000000000000e+03,1.979528281523280420e+00
1.030000000000000000e+03,8.106031906751923088e+00
1.031000000000000000e+03,9.359392906178422677e+00
1.032000000000000000e+03,2.421242804270983839e+01
1.033000000000000000e+03,-9.001215127649299319e+00
1.034000000000000000e+03,-2.075132116282368600e+00
1.035000000000000000e+03,4.792733806416417108e-01
1.036000000000000000e+03,3.215815000302278293e+00
1.037000000000000000e+03,-2.687443336568783536e+00
1.038000000000000000e+03,3.545356231080416620e+01
1.039000000000000000e+03,2.685716347555395345e+00
1.040000000000000000e+03,6.767715125251874575e+00
1.041000000000000000e+03,1.615102047229625359e+00
1.042000000000000000e+03,1.238229525931501129e+01
1.043000000000000000e+03,8.524354816795676193e-01
1.044000000000000000e+03,8.938604370539515287e+00
1.045000000000000000e+03,4.338621253381633736e-01
1.046000000000000000e+03,3.691682482766690754e+00
1.047000000000000000e+03,-5.518570668093389031e+00
1.048000000000000000e+03,-1.241003272119975165e+01
1.049000000000000000e+03,-1.982493636174975205e+00
1.050000000000000000e+03,7.796645057060055173e+00
1.051000000000000000e+03,2.351965174957280524e+00
1.052000000000000000e+03,-1.895355813406821355e+00
1.053000000000000000e+03,-1.301335596780886128e+01
1.054000000000000000e+03,3.556572489640156221e+01
1.055000000000000000e+03,7.647894540533430430e+00
1.056000000000000000e+03,-7.467315493100722179e+00
1.057000000000000000e+03,-1.800923671504589407e+01
1.058000000000000000e+03,7.179556589439832770e-01
1.059000000000000000e+03,-3.571827602496324694e+00
1.060000000000000000e+03,1.350680535897783585e-01
1.061000000000000000e+03,-3.552428088756196090e+00
1.062000000000000000e+03,-3.040428575941611200e+00
1.063000000000000000e+03,-5.527656885038162216e+00
1.064000000000000000e+03,1.185735778345007319e+00
1.065000000000000000e+03,3.008894588348283605e+01
1.066000000000000000e+03,5.443229657131483101e+00
1.067000000000000000e+03,2.302310886049402150e+00
1.068000000000000000e+03,4.011936429830282869e+00
1.069000000000000000e+03,-9.550525191667091907e-01
1.070000000000000000e+03,2.087245390314820703e+00
1.071000000000000000e+03,1.177867929484259513e+01
1.072000000000000000e+03,2.391265728935667578e+00
1.073000000000000000e+03,1.520940866470079200e+00
1.074000000000000000e+03,4.215056335621162553e+00
1.075000000000000000e+03,1.270077688834947871e+00
1.076000000000000000e+03,1.202326808506506417e-01
1.077000000000000000e+03,1.779226312898536122e+01
1.078000000000000000e+03,8.257802863604295496e+00
1.079000000000000000e+03,-1.793864072336451443e+01
1.080000000000000000e+03,3.749235768834694671e+00
1.081000000000000000e+03,1.263486216441630816e+01
1.082000000000000000e+03,9.291100068583870719e-01
1.083000000000000000e+03,-1.052912734780468096e+00
1.084000000000000000e+03,-1.673398075265972729e-01
1.085000000000000000e+03,3.836705265591015213e+00
1.086000000000000000e+03,2.323197034887123813e+00
1.087000000000000000e+03,3.004951781110909437e+00
1.088000000000000000e+03,-7.393107274632432890e+00
1.089000000000000000e+03,1.121307559029910195e+01
1.090000000000000000e+03,9.110622759196775888e+00
1.091000000000000000e+03,7.919377642136957718e+00
1.092000000000000000e+03,7.631533114252395222e+00
1.093000000000000000e+03,-7.855756713325098062e+00
1.094000000000000000e+03,6.728964534456055802e+00
1.095000000000000000e+03,1.872636336918818145e-01
1.096000000000000000e+03,-7.592896716661643453e-01
1.097000000000000000e+03,-1.300008468977675946e+01
1.098000000000000000e+03,2.011658833232484511e+00
1.099000000000000000e+03,9.381821513997751438e+00
1.100000000000000000e+03,1.711414825530328798e+01
1.101000000000000000e+03,5.210090113165162684e+00
1.102000000000000000e+03,-1.898566785673922652e+01
1.103000000000000000e+03,-4.760783796141003776e+00
1.104000000000000000e+03,-1.256183683615191171e+01
1.105000000000000000e+03,1.107910638925215174e+01
1.106000000000000000e+03,-1.501645532720834453e+01
1.107000000000000000e+03,1.255913922309902730e+01
1.108000000000000000e+03,7.597824612413179857e+00
1.109000000000000000e+03,-1.180028376667269896e+00
1.110000000000000000e+03,-1.860923953981507495e+01
1.111000000000000000e+03,7.666631048069921128e+00
1.112000000000000000e+03,-1.100278422052085858e+01
1.113000000000000000e+03,-1.532292255895939626e+01
1.114000000000000000e+03,-4.998438720588104900e+00
1.115000000000000000e+03,-9.278541646169600199e+00
1.116000000000000000e+03,-7.886812874682023633e+00
1.117000000000000000e+03,2.383929288659292212e+00
1.118000000000000000e+03,-1.054944348922910002e+00
1.119000000000000000e+03,-1.386157219778725391e+01
1.120000000000000000e+03,2.755259165423204593e+00
1.121000000000000000e+03,-1.577896808961677877e+01
1.122000000000000000e+03,1.213264386410327766e+01
1.123000000000000000e+03,-2.545427013502497893e+00
1.124000000000000000e+03,-8.900200549234153158e+00
1.125000000000000000e+03,5.788903027339172169e+00
1.126000000000000000e+03,-3.277973312988550880e+00
1.127000000000000000e+03,2.073155873640743962e+01
1.128000000000000000e+03,5.324428968132113305e+00
1.129000000000000000e+03,6.107805585629918710e+00
1.130000000000000000e+03,-8.275692004800495383e+00
1.131000000000000000e+03,1.414956402576671124e+01
1.132000000000000000e+03,1.206241332769962149e+01
1.133000000000000000e+03,-2.788179382084808644e+00
1.134000000000000000e+03,-5.662193555028627756e+00
1.135000000000000000e+03,-1.897554439481753974e+01
1.136000000000000000e+03,-3.565894389905981399e+00
1.137000000000000000e+03,6.835547761740559736e+01
1.138000000000000000e+03,-3.100603952665682428e+01
1.139000000000000000e+03,-5.663691072001914684e+00
1.140000000000000000e+03,1.660162294178031672e+01
1.141000000000000000e+03,1.076632539366022456e+01
1.142000000000000000e+03,1.604777364525973127e+01
1.143000000000000000e+03,6.579333294250155895e+00
1.144000000000000000e+03,-1.645343791599083971e+01
1.145000000000000000e+03,-8.967844397520980948e+00
1.146000000000000000e+03,-1.668976776850812271e+01
1.147000000000000000e+03,7.224589372693086098e+00
1.148000000000000000e+03,1.529719803371238385e+01
1.149000000000000000e+03,1.862494883205621399e+00
1.150000000000000000e+03,4.806783875423032093e+00
1.151000000000000000e+03,4.433828490770715725e+00
1.152000000000000000e+03,-2.390846921281039528e+01
1.153000000000000000e+03,1.347056944647864007e+01
1.154000000000000000e+03,2.039050826090641166e+01
1.155000000000000000e+03,1.498192014017676499e+01
1.156000000000000000e+03,7.749407317534341644e+00
1.157000000000000000e+03,-6.848992544804225702e+00
1.158000000000000000e+03,1.216476745686848382e+00
1.159000000000000000e+03,7.683719738615435446e-01
1.160000000000000000e+03,-4.606638409879080598e+01
1.161000000000000000e+03,-9.115108833765383167e+00
1.162000000000000000e+03,2.661718834121713506e+00
1.163000000000000000e+03,1.388671782883537453e+01
1.164000000000000000e+03,2.818435801650160855e+01
1.165000000000000000e+03,3.545037731078776844e+00
1.166000000000000000e+03,1.435309225347061846e+00
1.167000000000000000e+03,9.238272093603111301e+00
1.168000000000000000e+03,3.869340936733204117e+00
1.169000000000000000e+03,2.540877189690324389e+00
1.170000000000000000e+03,1.762802788427327272e+01
1.171000000000000000e+03,-2.934951707377133800e+01
1.172000000000000000e+03,6.300125886923863661e+00
1.173000000000000000e+03,-7.753308299337029474e-01
1.174000000000000000e+03,-2.681504699148952398e+00
1.175000000000000000e+03,-8.800265585489926323e+00
1.176000000000000000e+03,4.088718744409678418e-01
1.177000000000000000e+03,-2.297536074768718706e+01
1.178000000000000000e+03,2.526547155719936377e+00
1.179000000000000000e+03,4.140449775864320259e+01
1.180000000000000000e+03,8.100102876455121503e+00
1.181000000000000000e+03,8.756037821221120510e+00
1.182000000000000000e+03,-1.553356198258205723e+01
1.183000000000000000e+03,8.161738577461858934e-01
1.184000000000000000e+03,-8.692059071177371976e+00
1.185000000000000000e+03,1.921671623684582331e+00
1.186000000000000000e+03,1.669623263856450546e+00
1.187000000000000000e+03,-5.661021373774226539e+00
1.188000000000000000e+03,-3.200552082567819312e+00
1.189000000000000000e+03,-3.611381992447170841e+00
1.190000000000000000e+03,5.636907092293619570e+01
1.191000000000000000e+03,-6.318015122377349524e-01
1.192000000000000000e+03,1.414918798050189386e+00
1.193000000000000000e+03,6.143768429558272715e+01
1.194000000000000000e+03,-2.567326511034841108e+00
1.195000000000000000e+03,9.426010926659753153e+00
1.196000000000000000e+03,6.136580748184729828e+01
1.197000000000000000e+03,-1.175226654439768126e+01
1.198000000000000000e+03,3.268461240392524836e+00
1.199000000000000000e+03,1.586772692847019073e+01
1.200000000000000000e+03,-6.798754158540699422e+00
1.201000000000000000e+03,5.640308249453357625e+00
1.202000000000000000e+03,2.779220867018911356e+00
1.203000000000000000e+03,1.604940051482243391e+01
1.204000000000000000e+03,2.596095221670882580e+01
1.205000000000000000e+03,1.418340041388339756e+01
1.206000000000000000e+03,3.069821814954836192e+00
1.207000000000000000e+03,8.437553103933838727e+00
1.208000000000000000e+03,5.452223953756940578e-01
1.209000000000000000e+03,8.897585157330146544e+00
1.210000000000000000e+03,-7.488631478825120702e+00
1.211000000000000000e+03,4.127206371036603372e+00
1.212000000000000000e+03,-3.843653155449096470e+00
1.213000000000000000e+03,3.262049622884324762e+00
1.214000000000000000e+03,8.548934419427968834e+00
1.215000000000000000e+03,4.820723373336779360e-01
1.216000000000000000e+03,-7.434150005064307898e+00
1.217000000000000000e+03,-4.007572241988288653e-01
1.218000000000000000e+03,1.184714957202853469e+00
1.219000000000000000e+03,6.308383641564097033e+00
1.220000000000000000e+03,3.584988710494139141e+00
1.221000000000000000e+03,-1.464201275233006250e+00
1.222000000000000000e+03,1.915263979111932802e+00
1.223000000000000000e+03,-1.123019918938764405e+01
1.224000000000000000e+03,3.367339245863965491e+00
1.225000000000000000e+03,4.951769467121590651e+01
1.226000000000000000e+03,-8.453400040857420805e+00
1.227000000000000000e+03,-2.429816210324037939e+01
1.228000000000000000e+03,-6.077902622778399433e-01
1.229000000000000000e+03,1.175009390808731524e+01
1.230000000000000000e+03,4.711236185313285141e+00
1.231000000000000000e+03,-1.608115673773842502e+01
1.232000000000000000e+03,3.534280607479745040e-01
1.233000000000000000e+03,-1.549455416679868947e+01
1.234000000000000000e+03,1.082978931773531528e+01
1.235000000000000000e+03,-6.768422430590391059e+00
1.236000000000000000e+03,1.685672764448679217e+01
1.237000000000000000e+03,5.149488371563082367e-02
1.238000000000000000e+03,-3.949216637583388589e+00
1.239000000000000000e+03,8.358472909892569191e+00
1.240000000000000000e+03,5.885671199137604503e+00
1.241000000000000000e+03,-5.328495808719248217e+00
1.242000000000000000e+03,-1.004588154115950971e+01
1.243000000000000000e+03,-3.547615981186886813e+01
1.244000000000000000e+03,4.587019457881329032e+00
1.245000000000000000e+03,3.818823231789518324e+00
1.246000000000000000e+03,5.387953779872503013e+00
1.247000000000000000e+03,-1.294510262772121933e+01
1.248000000000000000e+03,2.805839016794320351e+00
1.249000000000000000e+03,-2.034459873187209666e+00
1.250000000000000000e+03,1.429929736762463488e+00
1.251000000000000000e+03,8.514436226646061812e+00
1.252000000000000000e+03,-2.582338803061546173e+01
1.253000000000000000e+03,5.540018992216388050e+00
1.254000000000000000e+03,2.220281695953627832e+01
1.255000000000000000e+03,9.858895471784089537e+00
1.256000000000000000e+03,-8.742053819155652050e+00
1.257000000000000000e+03,7.361590369377500664e+00
1.258000000000000000e+03,-2.244606443100508031e+01
1.259000000000000000e+03,4.606586646101435534e+00
1.260000000000000000e+03,4.574107585533121245e+00
1.261000000000000000e+03,6.409374642898029162e-01
1.262000000000000000e+03,3.529857105713172238e-01
1.263000000000000000e+03,9.586803272085200334e+00
1.264000000000000000e+03,-8.103140018332677386e-01
1.265000000000000000e+03,7.157393813995938103e-03
1.266000000000000000e+03,-6.839815669680223031e+00
1.267000000000000000e+03,6.837281548837923495e-01
1.268000000000000000e+03,3.938337467844861273e+00
1.269000000000000000e+03,5.125247613707489158e+00
1.270000000000000000e+03,-6.601955362808803685e+00
1.271000000000000000e+03,2.416631498412383650e+01
1.272000000000000000e+03,-1.115127750711005206e+01
1.273000000000000000e+03,5.362306902781579510e-01
1.274000000000000000e+03,5.223475971335042267e+00
1.275000000000000000e+03,5.354605639368998027e+00
1.276000000000000000e+03,-3.452815055459791616e+00
1.277000000000000000e+03,-2.767435215114593561e+00
1.278000000000000000e+03,-5.322171328362214737e+00
1.279000000000000000e+03,2.594963861297629570e+00
1.280000000000000000e+03,-3.690189582798772960e+01
1.281000000000000000e+03,1.763195884963040072e+01
1.282000000000000000e+03,-1.641686552744620720e+00
1.283000000000000000e+03,1.334423780865309084e+01
1.284000000000000000e+03,4.064424254891543598e+01
1.285000000000000000e+03,4.965266293066886760e+01
1.286000000000000000e+03,1.102684420364692386e-01
1.287000000000000000e+03,2.920175899902118566e+00
1.288000000000000000e+03,-8.989043641575499066e+00
1.289000000000000000e+03,-2.706642377217343309e+01
1.290000000000000000e+03,-1.147208648796127228e+01
1.291000000000000000e+03,-2.530424321056645098e+01
1.292000000000000000e+03,-2.656742769995251052e+01
1.293000000000000000e+03,3.817576355416493428e+00
1.294000000000000000e+03,1.690286205479090142e-01
1.295000000000000000e+03,3.523565839013945045e+00
1.296000000000000000e+03,-1.100088969405066841e+01
1.297000000000000000e+03,2.378783014375585481e+00
1.298000000000000000e+03,-8.316325051939470470e-01
1.299000000000000000e+03,-1.444003616720024308e-01
1.300000000000000000e+03,1.982842857814276627e+01
1.301000000000000000e+03,-2.373869152523764292e+00
1.302000000000000000e+03,1.207514754776351396e+01
1.303000000000000000e+03,7.263041602039794498e+01
1.304000000000000000e+03,1.355748689577681576e+00
1.305000000000000000e+03,-3.522175213889777723e-02
1.306000000000000000e+03,2.696129661467042027e+00
1.307000000000000000e+03,-9.070574674113267122e+00
1.308000000000000000e+03,3.210532274415634379e+00
1.309000000000000000e+03,-2.347654847069504669e+00
1.310000000000000000e+03,9.612188287343730764e+00
1.311000000000000000e+03,-2.409832876762546405e+01
1.312000000000000000e+03,2.444579283537441139e+00
1.313000000000000000e+03,5.707058954545329854e+00
1.314000000000000000e+03,5.269274030145648879e+01
1.315000000000000000e+03,-1.339766964030239471e+01
1.316000000000000000e+03,1.275504788039444826e+01
1.317000000000000000e+03,2.103013500980161599e+00
1.318000000000000000e+03,-9.110706365386773697e-01
1.319000000000000000e+03,-2.066511992277062504e-01
1.320000000000000000e+03,-3.870166736669393259e+00
1.321000000000000000e+03,-5.492590040081711145e+00
1.322000000000000000e+03,1.168761310384540675e+00
1.323000000000000000e+03,-5.937766994092809725e+00
1.324000000000000000e+03,1.458046999559365098e+01
1.325000000000000000e+03,-4.922193736190938473e-01
1.326000000000000000e+03,1.187455574360291255e+00
1.327000000000000000e+03,2.453918730091917411e+01
1.328000000000000000e+03,1.935845680885165399e+00
1.329000000000000000e+03,-7.644457535239109980e+00
1.330000000000000000e+03,4.451229526126862623e+00
1.331000000000000000e+03,-1.112076003312786909e+01
1.332000000000000000e+03,-1.316941528362397307e+01
1.333000000000000000e+03,-1.249050700750216336e+01
1.334000000000000000e+03,-3.011692410531192188e+00
1.335000000000000000e+03,9.670602002635863670e+00
1.336000000000000000e+03,5.557721272647127009e-01
1.337000000000000000e+03,-3.465099071951281928e+01
1.338000000000000000e+03,-1.252159368083358792e+01
1.339000000000000000e+03,2.055579304980689770e+01
1.340000000000000000e+03,5.966217120286782638e+00
1.341000000000000000e+03,-7.765280529259115383e+00
1.342000000000000000e+03,4.002437893579445216e+01
1.343000000000000000e+03,2.197459297501580266e+01
1.344000000000000000e+03,1.605572034697605943e+01
1.345000000000000000e+03,-1.882274265901649102e+01
1.346000000000000000e+03,-7.369908325376836267e+00
1.347000000000000000e+03,-7.266234737004351629e+00
1.348000000000000000e+03,2.762810088692306110e+01
1.349000000000000000e+03,-1.192465074879299980e+00
1.350000000000000000e+03,-1.340520644772720615e+01
1.351000000000000000e+03,-2.190691118654364722e+00
1.352000000000000000e+03,1.040789514418527517e+01
1.353000000000000000e+03,5.626269317807429005e+00
1.354000000000000000e+03,1.894295203347388656e-01
1.355000000000000000e+03,5.113255413282936424e+00
1.356000000000000000e+03,1.784672377236486795e+01
1.357000000000000000e+03,2.948229504941708434e-01
1.358000000000000000e+03,1.992458107535165723e+00
1.359000000000000000e+03,-9.305742750530164642e+00
1.360000000000000000e+03,1.615903757268926766e+00
1.361000000000000000e+03,-9.875800151945266947e+00
1.362000000000000000e+03,-1.470493562148877054e+00
1.363000000000000000e+03,1.090832494501127403e+00
1.364000000000000000e+03,6.855475141684954643e+00
1.365000000000000000e+03,-1.046736449295142535e+01
1.366000000000000000e+03,9.460077003802572548e+00
1.367000000000000000e+03,-5.954606104861454696e+00
1.368000000000000000e+03,-1.915740248768711140e+01
1.369000000000000000e+03,-1.171866983929725770e-02
1.370000000000000000e+03,3.246777532629017138e+00
1.371000000000000000e+03,5.475934910508708953e+00
1.372000000000000000e+03,1.050953287271250147e-01
1.373000000000000000e+03,6.270691606019063613e+00
1.374000000000000000e+03,-9.597781841561291216e+00
1.375000000000000000e+03,7.569128778511954536e+00
1.376000000000000000e+03,3.320979904904895648e+02
1.377000000000000000e+03,-2.878416093393883557e+01
1.378000000000000000e+03,-6.151555662613978015e+00
1.379000000000000000e+03,1.669592566546195922e+00
1.380000000000000000e+03,1.692447940019951247e+01
1.381000000000000000e+03,1.324201758210345581e+01
1.382000000000000000e+03,3.711227345582187809e+00
1.383000000000000000e+03,1.187479085492068265e+01
1.384000000000000000e+03,3.362824683444355145e+01
1.385000000000000000e+03,7.818438594837042288e+00
1.386000000000000000e+03,6.806054376899139946e-01
1.387000000000000000e+03,6.084964419086055898e+00
1.388000000000000000e+03,-2.880460119023061871e+00
1.389000000000000000e+03,1.026152217952756018e+01
1.390000000000000000e+03,1.538234161365707209e+01
1.391000000000000000e+03,-8.150829473688936844e+00
1.392000000000000000e+03,-1.870347574664152024e+00
1.393000000000000000e+03,1.514624689772041854e+01
1.394000000000000000e+03,-1.426236803351631544e+01
1.395000000000000000e+03,1.610190590606689121e+00
1.396000000000000000e+03,4.513956566967053163e+01
1.397000000000000000e+03,6.770372006571282952e+01
1.398000000000000000e+03,9.974052673560063198e+00
1.399000000000000000e+03,-1.239869929644540036e+01
1.400000000000000000e+03,3.296374309860861551e+00
1.401000000000000000e+03,1.735914889313867615e+00
1.402000000000000000e+03,-2.942580519834461672e+00
1.403000000000000000e+03,-8.643558614162845544e+00
1.404000000000000000e+03,7.169437195522809247e+01
1.405000000000000000e+03,-2.819820531479355807e+01
1.406000000000000000e+03,-5.346203502734594437e-01
1.407000000000000000e+03,-6.618146286968684677e-02
1.408000000000000000e+03,-1.887278526092694264e+01
1.409000000000000000e+03,-4.182610514471944541e+00
1.410000000000000000e+03,1.080646031915491889e+01
1.411000000000000000e+03,5.187959784528206164e+00
1.412000000000000000e+03,4.234853359469426870e+00
1.413000000000000000e+03,2.557153703439414016e+01
1.414000000000000000e+03,1.569815178306302705e+01
1.415000000000000000e+03,2.095340600408956533e+00
1.416000000000000000e+03,1.068793961228790224e+00
1.417000000000000000e+03,-8.561788966014894697e+00
1.418000000000000000e+03,1.542099994167015176e+01
1.419000000000000000e+03,-1.218663234373118875e+01
1.420000000000000000e+03,3.171928569679129950e+00
1.421000000000000000e+03,3.953056667061842777e+00
1.422000000000000000e+03,7.353060390357777365e+00
1.423000000000000000e+03,-9.142142312272838467e-03
1.424000000000000000e+03,6.857741458625238096e+00
1.425000000000000000e+03,2.751618832224487221e+01
1.426000000000000000e+03,1.191361342916170685e-01
1.427000000000000000e+03,4.616710237208675238e+00
1.428000000000000000e+03,-1.652632978115287088e+00
1.429000000000000000e+03,2.521723277007724207e+01
1.430000000000000000e+03,-2.637282128129987413e+00
1.431000000000000000e+03,5.543934526179054023e-01
1.432000000000000000e+03,-4.257427158175001836e+00
1.433000000000000000e+03,1.533024633530888359e+00
1.434000000000000000e+03,5.595263661750275119e+00
1.435000000000000000e+03,2.476813038054439531e-01
1.436000000000000000e+03,3.989644904725851760e+00
1.437000000000000000e+03,3.137293535542338141e+00
1.438000000000000000e+03,-3.175399516138983458e+01
1.439000000000000000e+03,-1.509693430663532787e+00
1.440000000000000000e+03,-6.191526624627771014e+01
1.441000000000000000e+03,1.641063512427582083e+01
1.442000000000000000e+03,-7.244301794490620949e+00
1.443000000000000000e+03,-6.083691525965901903e-01
1.444000000000000000e+03,-6.213185758595078489e+00
1.445000000000000000e+03,2.420920480658129925e+00
1.446000000000000000e+03,2.727971642620201642e+00
1.447000000000000000e+03,-8.095639780628530957e+00
1.448000000000000000e+03,1.718561364269537961e+01
1.449000000000000000e+03,-4.503732055532254641e+00
1.450000000000000000e+03,-5.647251727982907532e+00
1.451000000000000000e+03,-8.273855257472284563e-01
1.452000000000000000e+03,-2.579270614829724195e+00
1.453000000000000000e+03,3.346336263359120267e+00
1.454000000000000000e+03,4.112402994925203892e-01
1.455000000000000000e+03,-1.606057763352261247e+01
1.456000000000000000e+03,8.204229853950053553e-01
1.457000000000000000e+03,2.552471051034289928e+01
1.458000000000000000e+03,7.498374157890905778e+00
1.459000000000000000e+03,3.212209081919533915e+00
1.460000000000000000e+03,1.780734345748836134e+01
1.461000000000000000e+03,-2.305963456187638627e+01
1.462000000000000000e+03,-1.082349893036717958e+01
1.463000000000000000e+03,6.125719022380135215e+00
1.464000000000000000e+03,5.360750484949756256e+00
1.465000000000000000e+03,5.677705022043935124e-01
1.466000000000000000e+03,-6.131948529945436377e+00
1.467000000000000000e+03,1.746657450798781497e+01
1.468000000000000000e+03,-3.473573703563307191e+00
1.469000000000000000e+03,1.796186279305818090e+00
1.470000000000000000e+03,3.632324259962987245e+00
1.471000000000000000e+03,-5.849541211697184551e-02
1.472000000000000000e+03,-9.248327076062240693e+00
